# x y z label
54.228031 24.983711 0.042925 1
54.228035 26.982462 0.042925 1
54.228035 28.981215 0.042925 1
54.228039 30.979965 0.042925 1
54.228043 32.978714 0.042925 1
54.228043 34.977467 0.042925 1
54.228046 36.976215 0.042925 1
54.228050 38.974968 0.042925 1
54.228050 40.973721 0.042925 1
54.228054 42.972469 0.042925 1
54.228058 44.971222 0.042925 1
54.228058 46.969975 0.042925 1
54.228062 48.968723 0.042925 1
54.228065 50.967476 0.042925 1
54.228065 52.966228 0.042925 1
54.228069 54.964977 0.042925 1
54.228073 56.963730 0.042925 1
54.228073 58.962482 0.042925 1
54.228077 60.961231 0.042925 1
54.228081 62.959984 0.042925 1
54.228081 64.958733 0.042925 1
54.228085 66.957489 0.042925 1
54.228088 68.956238 0.042925 1
54.228088 70.954987 0.042925 1
54.228092 72.953743 0.042925 1
54.228096 74.952492 0.042925 1
54.228100 76.951241 0.042925 1
54.228100 78.949997 0.042925 1
54.293819 0.998695 -0.029694 1
54.293819 2.997446 -0.029694 1
54.293823 4.996197 -0.029694 1
54.293827 6.994948 -0.029694 1
54.293827 8.993700 -0.029694 1
54.293831 10.992451 -0.029694 1
54.293835 12.991202 -0.029694 1
54.293835 14.989954 -0.029694 1
54.293839 16.988705 -0.029694 1
54.293842 18.987455 -0.029694 1
54.293846 20.986206 -0.029694 1
54.293846 22.984959 -0.029694 1
54.293850 24.983709 -0.029694 1
54.293854 26.982460 -0.029694 1
54.293854 28.981213 -0.029694 1
54.293858 30.979963 -0.029694 1
54.293861 32.978714 -0.029694 1
54.293861 34.977467 -0.029694 1
54.293865 36.976215 -0.029694 1
54.293869 38.974968 -0.029694 1
54.293869 40.973721 -0.029694 1
54.293873 42.972469 -0.029694 1
54.293877 44.971222 -0.029694 1
54.293877 46.969975 -0.029694 1
54.293880 48.968723 -0.029694 1
54.293884 50.967476 -0.029694 1
54.293884 52.966228 -0.029694 1
54.293888 54.964977 -0.029694 1
54.293892 56.963730 -0.029694 1
54.293892 58.962482 -0.029694 1
54.293896 60.961231 -0.029694 1
54.293900 62.959984 -0.029694 1
54.293900 64.958733 -0.029694 1
54.293903 66.957489 -0.029694 1
54.293907 68.956238 -0.029694 1
54.293907 70.954987 -0.029694 1
54.293911 72.953743 -0.029694 1
54.293915 74.952492 -0.029694 1
54.293915 76.951241 -0.029694 1
54.293919 78.949997 -0.029694 1
55.706184 0.998693 -0.029690 1
55.706188 2.997444 -0.029690 1
55.706192 4.996195 -0.029690 1
55.706192 6.994946 -0.029690 1
55.706196 8.993698 -0.029690 1
55.706200 10.992449 -0.029690 1
55.706200 12.991200 -0.029690 1
55.706203 14.989952 -0.029690 1
55.706207 16.988705 -0.029690 1
55.706207 18.987455 -0.029690 1
55.706211 20.986206 -0.029690 1
55.706215 22.984959 -0.029690 1
55.706215 24.983709 -0.029690 1
55.706219 26.982460 -0.029690 1
55.706223 28.981213 -0.029690 1
55.706223 30.979963 -0.029690 1
55.706226 32.978714 -0.029690 1
55.706230 34.977467 -0.029690 1
55.706230 36.976215 -0.029690 1
55.706234 38.974968 -0.029690 1
55.706238 40.973721 -0.029690 1
55.706238 42.972469 -0.029690 1
55.706242 44.971222 -0.029690 1
55.706245 46.969975 -0.029690 1
55.706245 48.968723 -0.029690 1
55.706249 50.967476 -0.029690 1
55.706253 52.966228 -0.029690 1
55.706253 54.964977 -0.029690 1
55.706257 56.963730 -0.029690 1
55.706261 58.962482 -0.029690 1
55.706261 60.961231 -0.029690 1
55.706264 62.959984 -0.029690 1
55.706268 64.958733 -0.029690 1
55.706268 66.957489 -0.029690 1
55.706272 68.956238 -0.029690 1
55.706276 70.954987 -0.029690 1
55.706276 72.953743 -0.029690 1
55.706280 74.952492 -0.029690 1
55.706284 76.951241 -0.029690 1
55.706284 78.949997 -0.029690 1
55.772003 0.998693 0.042928 1
55.772003 2.997444 0.042928 1
55.772007 4.996195 0.042928 1
55.772011 6.994946 0.042928 1
55.772011 8.993698 0.042928 1
55.772015 10.992449 0.042928 1
55.772018 12.991200 0.042928 1
55.772022 14.989952 0.042928 1
55.772022 16.988703 0.042928 1
55.772026 18.987453 0.042928 1
55.772030 20.986204 0.042928 1
55.772030 22.984957 0.042928 1
55.772034 24.983707 0.042928 1
55.772038 26.982458 0.042928 1
55.772038 28.981211 0.042928 1
55.772041 30.979961 0.042928 1
55.772045 32.978714 0.042928 1
55.772045 34.977467 0.042928 1
55.772049 36.976215 0.042928 1
55.772053 38.974968 0.042928 1
55.772053 40.973721 0.042928 1
55.772057 42.972469 0.042928 1
55.772060 44.971222 0.042928 1
55.772060 46.969975 0.042928 1
55.772064 48.968723 0.042928 1
55.772068 50.967476 0.042928 1
55.772068 52.966228 0.042928 1
55.772072 54.964977 0.042928 1
55.772076 56.963730 0.042928 1
55.772076 58.962482 0.042928 1
55.772079 60.961231 0.042928 1
55.772083 62.959984 0.042928 1
55.772083 64.958733 0.042928 1
55.772087 66.957489 0.042928 1
55.772091 68.956238 0.042928 1
55.772091 70.954987 0.042928 1
55.772095 72.953743 0.042928 1
55.772099 74.952492 0.042928 1
55.772099 76.951241 0.042928 1
55.772102 78.949997 0.042928 1
55.830383 0.998693 0.121648 1
55.830387 2.997444 0.121648 1
55.830391 4.996195 0.121648 1
55.830391 6.994946 0.121648 1
55.830395 8.993698 0.121648 1
55.830399 10.992449 0.121648 1
55.830399 12.991200 0.121648 1
55.830402 14.989952 0.121648 1
55.830406 16.988703 0.121648 1
55.830406 18.987453 0.121648 1
55.830410 20.986204 0.121648 1
55.830414 22.984957 0.121648 1
55.830414 24.983707 0.121648 1
55.830418 26.982458 0.121648 1
55.830421 28.981211 0.121648 1
55.830421 30.979961 0.121648 1
55.830425 32.978714 0.121648 1
55.830429 34.977467 0.121648 1
55.830433 36.976215 0.121648 1
55.830433 38.974968 0.121648 1
55.830437 40.973721 0.121648 1
55.830441 42.972469 0.121648 1
55.830441 44.971222 0.121648 1
55.830444 46.969975 0.121648 1
55.830444 48.968723 0.121651 1
55.830418 50.967476 0.121674 1
55.830269 52.966228 0.121801 1
55.829762 54.964977 0.122233 1
55.828758 56.963730 0.123082 1
55.827789 58.962482 0.123903 1
55.827770 60.961231 0.123922 1
55.828724 62.959984 0.123119 1
55.829742 64.958733 0.122259 1
55.830276 66.957489 0.121811 1
55.830441 68.956238 0.121676 1
55.830471 70.954987 0.121651 1
55.830479 72.953743 0.121648 1
55.830479 74.952492 0.121648 1
55.830482 76.951241 0.121648 1
55.830486 78.949997 0.121648 1
55.880772 0.998693 0.205712 1
55.880772 2.997444 0.205712 1
55.880775 4.996195 0.205712 1
55.880779 6.994946 0.205712 1
55.880779 8.993698 0.205712 1
55.880783 10.992449 0.205712 1
55.880787 12.991200 0.205712 1
55.880787 14.989952 0.205712 1
55.880791 16.988703 0.205712 1
55.880795 18.987453 0.205712 1
55.880795 20.986204 0.205712 1
55.880798 22.984957 0.205712 1
55.880802 24.983707 0.205712 1
55.880802 26.982458 0.205712 1
55.880806 28.981211 0.205712 1
55.880810 30.979961 0.205712 1
55.880810 32.978714 0.205712 1
55.880814 34.977467 0.205712 1
55.880817 36.976215 0.205712 1
55.880817 38.974968 0.205712 1
55.880821 40.973721 0.205712 1
55.880825 42.972469 0.205712 1
55.880825 44.971222 0.205712 1
55.880829 46.969975 0.205712 1
55.880821 48.968723 0.205718 1
55.880749 50.967476 0.205771 1
55.880337 52.966228 0.206063 1
55.878925 54.964977 0.207053 1
55.876152 56.963730 0.208999 1
55.873470 58.962482 0.210879 1
55.873409 60.961231 0.210923 1
55.876038 62.959984 0.209083 1
55.878857 64.958733 0.207111 1
55.880322 66.957489 0.206084 1
55.880768 68.956238 0.205775 1
55.880852 70.954987 0.205719 1
55.880863 72.953743 0.205712 1
55.880863 74.952492 0.205712 1
55.880867 76.951241 0.205712 1
55.880871 78.949997 0.205712 1
55.922672 0.998692 0.294309 1
55.922676 2.997444 0.294309 1
55.922680 4.996195 0.294309 1
55.922680 6.994946 0.294309 1
55.922684 8.993698 0.294309 1
55.922688 10.992449 0.294309 1
55.922688 12.991200 0.294309 1
55.922691 14.989952 0.294309 1
55.922695 16.988703 0.294309 1
55.922695 18.987453 0.294309 1
55.922699 20.986204 0.294309 1
55.922703 22.984957 0.294309 1
55.922703 24.983707 0.294309 1
55.922707 26.982458 0.294309 1
55.922710 28.981211 0.294309 1
55.922710 30.979961 0.294309 1
55.922714 32.978714 0.294309 1
55.922718 34.977467 0.294309 1
55.922718 36.976215 0.294309 1
55.922722 38.974968 0.294309 1
55.922726 40.973721 0.294309 1
55.922726 42.972469 0.294309 1
55.922729 44.971222 0.294309 1
55.922729 46.969975 0.294309 1
55.922718 48.968723 0.294318 1
55.922596 50.967476 0.294389 1
55.921906 52.966228 0.294788 1
55.919548 54.964977 0.296139 1
55.914917 56.963730 0.298795 1
55.910442 58.962482 0.301360 1
55.910339 60.961231 0.301420 1
55.914722 62.959984 0.298910 1
55.919422 64.958733 0.296219 1
55.921871 66.957489 0.294817 1
55.922607 68.956238 0.294396 1
55.922745 70.954987 0.294318 1
55.922764 72.953743 0.294310 1
55.922768 74.952492 0.294309 1
55.922771 76.951241 0.294309 1
55.922775 78.949997 0.294309 1
55.955692 0.998692 0.386587 1
55.955692 2.997444 0.386587 1
55.955696 4.996195 0.386587 1
55.955700 6.994946 0.386587 1
55.955700 8.993698 0.386587 1
55.955704 10.992449 0.386587 1
55.955708 12.991200 0.386587 1
55.955708 14.989952 0.386587 1
55.955711 16.988703 0.386587 1
55.955715 18.987453 0.386587 1
55.955715 20.986204 0.386587 1
55.955719 22.984957 0.386587 1
55.955723 24.983707 0.386587 1
55.955723 26.982458 0.386587 1
55.955727 28.981211 0.386587 1
55.955730 30.979961 0.386587 1
55.955730 32.978714 0.386587 1
55.955734 34.977467 0.386587 1
55.955738 36.976215 0.386587 1
55.955738 38.974968 0.386587 1
55.955742 40.973721 0.386587 1
55.955746 42.972469 0.386587 1
55.955746 44.971222 0.386587 1
55.955750 46.969975 0.386588 1
55.955730 48.968723 0.386597 1
55.955559 50.967476 0.386677 1
55.954582 52.966228 0.387123 1
55.951279 54.964977 0.388634 1
55.944778 56.963730 0.391603 1
55.938496 58.962482 0.394473 1
55.938351 60.961231 0.394540 1
55.944500 62.959984 0.391732 1
55.951096 64.958733 0.388723 1
55.954529 66.957489 0.387156 1
55.955566 68.956238 0.386684 1
55.955757 70.954987 0.386597 1
55.955780 72.953743 0.386588 1
55.955784 74.952492 0.386587 1
55.955788 76.951241 0.386587 1
55.955791 78.949997 0.386587 1
55.979504 0.998692 0.481657 1
55.979507 2.997444 0.481657 1
55.979511 4.996195 0.481657 1
55.979511 6.994946 0.481657 1
55.979515 8.993698 0.481657 1
55.979519 10.992449 0.481657 1
55.979519 12.991200 0.481657 1
55.979523 14.989952 0.481657 1
55.979527 16.988703 0.481657 1
55.979527 18.987453 0.481657 1
55.979530 20.986204 0.481657 1
55.979534 22.984957 0.481657 1
55.979534 24.983707 0.481657 1
55.979538 26.982458 0.481657 1
55.979542 28.981211 0.481657 1
55.979542 30.979961 0.481657 1
55.979546 32.978714 0.481657 1
55.979549 34.977467 0.481657 1
55.979549 36.976215 0.481657 1
55.979553 38.974968 0.481657 1
55.979557 40.973721 0.481657 1
55.979557 42.972469 0.481657 1
55.979561 44.971222 0.481657 1
55.979561 46.969975 0.481657 1
55.979538 48.968723 0.481666 1
55.979317 50.967476 0.481744 1
55.978073 52.966228 0.482179 1
55.973846 54.964977 0.483652 1
55.965546 56.963730 0.486545 1
55.957523 58.962482 0.489342 1
55.957340 60.961231 0.489407 1
55.965195 62.959984 0.486671 1
55.973614 64.958733 0.483738 1
55.977997 66.957489 0.482211 1
55.979321 68.956238 0.481751 1
55.979565 70.954987 0.481667 1
55.979595 72.953743 0.481657 1
55.979599 74.952492 0.481657 1
55.979603 76.951241 0.481657 1
55.979603 78.949997 0.481657 1
55.993885 0.998692 0.578603 1
55.993889 2.997444 0.578603 1
55.993889 4.996195 0.578603 1
55.993893 6.994946 0.578603 1
55.993896 8.993698 0.578603 1
55.993896 10.992449 0.578603 1
55.993900 12.991200 0.578603 1
55.993904 14.989952 0.578603 1
55.993904 16.988703 0.578603 1
55.993908 18.987453 0.578603 1
55.993912 20.986204 0.578603 1
55.993912 22.984957 0.578603 1
55.993916 24.983707 0.578603 1
55.993919 26.982458 0.578603 1
55.993919 28.981211 0.578603 1
55.993923 30.979961 0.578603 1
55.993927 32.978714 0.578603 1
55.993927 34.977467 0.578603 1
55.993931 36.976215 0.578603 1
55.993935 38.974968 0.578603 1
55.993935 40.973721 0.578603 1
55.993938 42.972469 0.578603 1
55.993942 44.971222 0.578603 1
55.993942 46.969975 0.578603 1
55.993916 48.968723 0.578611 1
55.993649 50.967476 0.578677 1
55.992153 52.966228 0.579045 1
55.987087 54.964977 0.580292 1
55.977127 56.963730 0.582741 1
55.967506 58.962482 0.585108 1
55.967281 60.961231 0.585163 1
55.976704 62.959984 0.582847 1
55.986801 64.958733 0.580365 1
55.992062 66.957489 0.579072 1
55.993645 68.956238 0.578683 1
55.993938 70.954987 0.578612 1
55.993973 72.953743 0.578604 1
55.993980 74.952492 0.578603 1
55.993980 76.951241 0.578603 1
55.993984 78.949997 0.578603 1
55.998695 0.998692 0.676492 1
55.998695 2.997444 0.676492 1
55.998699 4.996195 0.676492 1
55.998703 6.994946 0.676492 1
55.998703 8.993698 0.676492 1
55.998707 10.992449 0.676492 1
55.998711 12.991200 0.676492 1
55.998711 14.989952 0.676492 1
55.998714 16.988703 0.676492 1
55.998718 18.987453 0.676492 1
55.998718 20.986204 0.676492 1
55.998722 22.984957 0.676492 1
55.998726 24.983707 0.676492 1
55.998726 26.982458 0.676492 1
55.998730 28.981211 0.676492 1
55.998734 30.979961 0.676492 1
55.998734 32.978714 0.676492 1
55.998737 34.977467 0.676492 1
55.998741 36.976215 0.676492 1
55.998741 38.974968 0.676492 1
55.998745 40.973721 0.676492 1
55.998749 42.972469 0.676492 1
55.998749 44.971222 0.676492 1
55.998749 46.969975 0.676492 1
55.998718 48.968723 0.676497 1
55.998413 50.967476 0.676542 1
55.996704 52.966228 0.676794 1
55.990906 54.964977 0.677644 1
55.979511 56.963730 0.679316 1
55.968498 58.962482 0.680932 1
55.968243 60.961231 0.680970 1
55.979023 62.959984 0.679389 1
55.990578 64.958733 0.677694 1
55.996597 66.957489 0.676812 1
55.998409 68.956238 0.676547 1
55.998741 70.954987 0.676498 1
55.998783 72.953743 0.676492 1
55.998787 74.952492 0.676492 1
55.998791 76.951241 0.676492 1
55.998795 78.949997 0.676492 1
55.993885 0.998692 0.774381 1
55.993889 2.997444 0.774381 1
55.993889 4.996195 0.774381 1
55.993893 6.994946 0.774381 1
55.993896 8.993698 0.774381 1
55.993896 10.992449 0.774381 1
55.993900 12.991200 0.774381 1
55.993904 14.989952 0.774381 1
55.993904 16.988703 0.774381 1
55.993908 18.987453 0.774381 1
55.993912 20.986204 0.774381 1
55.993912 22.984957 0.774381 1
55.993916 24.983707 0.774381 1
55.993919 26.982458 0.774381 1
55.993919 28.981211 0.774381 1
55.993923 30.979961 0.774381 1
55.993927 32.978714 0.774381 1
55.993927 34.977467 0.774381 1
55.993931 36.976215 0.774381 1
55.993935 38.974968 0.774381 1
55.993935 40.973721 0.774381 1
55.993938 42.972469 0.774381 1
55.993942 44.971222 0.774381 1
55.993942 46.969975 0.774381 1
55.993904 48.968723 0.774383 1
55.993568 50.967476 0.774399 1
55.991688 52.966228 0.774491 1
55.985306 54.964977 0.774804 1
55.972763 56.963730 0.775417 1
55.960644 58.962482 0.776010 1
55.960361 60.961231 0.776024 1
55.972225 62.959984 0.775444 1
55.984943 64.958733 0.774822 1
55.991566 66.957489 0.774498 1
55.993561 68.956238 0.774401 1
55.993931 70.954987 0.774383 1
55.993973 72.953743 0.774381 1
55.993980 74.952492 0.774381 1
55.993980 76.951241 0.774381 1
55.993984 78.949997 0.774381 1
55.979504 0.998692 0.871083 1
55.979507 2.997444 0.871018 1
55.979507 4.996195 0.870942 1
55.979511 6.994946 0.870852 1
55.979515 8.993698 0.870748 1
55.979515 10.992449 0.870630 1
55.979519 12.991200 0.870499 1
55.979523 14.989952 0.870355 1
55.979527 16.988703 0.870200 1
55.979527 18.987453 0.870036 1
55.979530 20.986204 0.869866 1
55.979534 22.984957 0.869694 1
55.979534 24.983707 0.869525 1
55.979538 26.982458 0.869362 1
55.979542 28.981211 0.869210 1
55.979542 30.979961 0.869076 1
55.979546 32.978714 0.868961 1
55.979549 34.977467 0.868872 1
55.979549 36.976215 0.868810 1
55.979553 38.974968 0.868779 1
55.979557 40.973721 0.868778 1
55.979557 42.972469 0.868809 1
55.979561 44.971222 0.868870 1
55.979561 46.969975 0.868959 1
55.979523 48.968723 0.869070 1
55.979164 50.967476 0.869187 1
55.977161 52.966228 0.869239 1
55.970375 54.964977 0.869066 1
55.957035 56.963730 0.868578 1
55.944141 58.962482 0.868113 1
55.943844 60.961231 0.868268 1
55.956463 62.959984 0.869055 1
55.969990 64.958733 0.869877 1
55.977032 66.957489 0.870369 1
55.979156 68.956238 0.870605 1
55.979546 70.954987 0.870743 1
55.979591 72.953743 0.870849 1
55.979599 74.952492 0.870939 1
55.979603 76.951241 0.871017 1
55.979603 78.949997 0.871081 1
55.955688 0.998692 0.965672 1
55.955692 2.997444 0.965481 1
55.955696 4.996195 0.965253 1
55.955700 6.994946 0.964987 1
55.955700 8.993698 0.964679 1
55.955704 10.992449 0.964330 1
55.955708 12.991200 0.963940 1
55.955708 14.989952 0.963512 1
55.955711 16.988703 0.963051 1
55.955715 18.987453 0.962565 1
55.955715 20.986204 0.962061 1
55.955719 22.984957 0.961552 1
55.955723 24.983707 0.961049 1
55.955723 26.982458 0.960566 1
55.955727 28.981211 0.960117 1
55.955730 30.979961 0.959717 1
55.955730 32.978714 0.959378 1
55.955734 34.977467 0.959112 1
55.955738 36.976215 0.958929 1
55.955738 38.974968 0.958835 1
55.955742 40.973721 0.958834 1
55.955746 42.972469 0.958925 1
55.955746 44.971222 0.959106 1
55.955746 46.969975 0.959369 1
55.955708 48.968723 0.959700 1
55.955338 50.967476 0.960043 1
55.953278 52.966228 0.960181 1
55.946281 54.964977 0.959614 1
55.932541 56.963730 0.958055 1
55.919258 58.962482 0.956571 1
55.918953 60.961231 0.957029 1
55.931950 62.959984 0.959466 1
55.945885 64.958733 0.962017 1
55.953140 66.957489 0.963534 1
55.955326 68.956238 0.964253 1
55.955730 70.954987 0.964663 1
55.955780 72.953743 0.964979 1
55.955784 74.952492 0.965247 1
55.955788 76.951241 0.965476 1
55.955791 78.949997 0.965668 1
55.922672 0.998693 1.057484 1
55.922676 2.997444 1.057170 1
55.922676 4.996195 1.056796 1
55.922680 6.994946 1.056357 1
55.922684 8.993698 1.055851 1
55.922684 10.992449 1.055277 1
55.922688 12.991200 1.054636 1
55.922691 14.989952 1.053934 1
55.922695 16.988703 1.053177 1
55.922695 18.987453 1.052377 1
55.922699 20.986204 1.051549 1
55.922703 22.984957 1.050712 1
55.922703 24.983707 1.049885 1
55.922707 26.982458 1.049091 1
55.922710 28.981211 1.048354 1
55.922710 30.979961 1.047696 1
55.922714 32.978714 1.047139 1
55.922718 34.977467 1.046702 1
55.922718 36.976215 1.046401 1
55.922722 38.974968 1.046247 1
55.922726 40.973721 1.046245 1
55.922726 42.972469 1.046395 1
55.922729 44.971222 1.046693 1
55.922729 46.969975 1.047125 1
55.922688 48.968723 1.047668 1
55.922321 50.967476 1.048229 1
55.920261 52.966228 1.048439 1
55.913280 54.964977 1.047448 1
55.899563 56.963730 1.044769 1
55.886303 58.962482 1.042220 1
55.885998 60.961231 1.042969 1
55.898972 62.959984 1.047083 1
55.912884 64.958733 1.051394 1
55.920128 66.957489 1.053948 1
55.922310 68.956238 1.055147 1
55.922714 70.954987 1.055825 1
55.922760 72.953743 1.056344 1
55.922768 74.952492 1.056785 1
55.922771 76.951241 1.057161 1
55.922771 78.949997 1.057477 1
55.880768 0.998693 1.145634 1
55.880772 2.997444 1.145201 1
55.880775 4.996195 1.144687 1
55.880775 6.994946 1.144083 1
55.880779 8.993698 1.143387 1
55.880783 10.992449 1.142597 1
55.880783 12.991200 1.141716 1
55.880787 14.989952 1.140749 1
55.880791 16.988703 1.139707 1
55.880791 18.987453 1.138607 1
55.880795 20.986204 1.137468 1
55.880798 22.984957 1.136316 1
55.880798 24.983707 1.135178 1
55.880802 26.982458 1.134086 1
55.880806 28.981211 1.133071 1
55.880806 30.979961 1.132166 1
55.880810 32.978714 1.131399 1
55.880814 34.977467 1.130799 1
55.880814 36.976215 1.130385 1
55.880817 38.974968 1.130172 1
55.880821 40.973721 1.130170 1
55.880821 42.972469 1.130377 1
55.880825 44.971222 1.130786 1
55.880825 46.969975 1.131381 1
55.880787 48.968723 1.132128 1
55.880432 50.967476 1.132898 1
55.878441 52.966228 1.133177 1
55.871693 54.964977 1.131783 1
55.858433 56.963730 1.128037 1
55.845619 58.962482 1.124471 1
55.845322 60.961231 1.125500 1
55.857864 62.959984 1.131218 1
55.871311 64.958733 1.137210 1
55.878315 66.957489 1.140756 1
55.880421 68.956238 1.142416 1
55.880810 70.954987 1.143350 1
55.880859 72.953743 1.144065 1
55.880863 74.952492 1.144672 1
55.880867 76.951241 1.145189 1
55.880871 78.949997 1.145624 1
55.830383 0.998693 1.229273 1
55.830387 2.997444 1.228728 1
55.830387 4.996195 1.228080 1
55.830391 6.994946 1.227320 1
55.830395 8.993698 1.226443 1
55.830395 10.992449 1.225449 1
55.830399 12.991200 1.224338 1
55.830402 14.989952 1.223121 1
55.830406 16.988703 1.221809 1
55.830406 18.987453 1.220424 1
55.830410 20.986204 1.218990 1
55.830414 22.984957 1.217539 1
55.830414 24.983707 1.216106 1
55.830418 26.982458 1.214731 1
55.830421 28.981211 1.213453 1
55.830421 30.979961 1.212313 1
55.830425 32.978714 1.211348 1
55.830429 34.977467 1.210592 1
55.830429 36.976215 1.210070 1
55.830433 38.974968 1.209803 1
55.830437 40.973721 1.209800 1
55.830437 42.972469 1.210060 1
55.830441 44.971222 1.210575 1
55.830441 46.969975 1.211324 1
55.830406 48.968723 1.212266 1
55.830070 50.967476 1.213237 1
55.828217 52.966228 1.213598 1
55.821915 54.964977 1.211872 1
55.809536 56.963730 1.207215 1
55.797569 58.962482 1.202782 1
55.797295 60.961231 1.204079 1
55.809006 62.959984 1.211223 1
55.821560 64.958733 1.218709 1
55.828094 66.957489 1.223142 1
55.830067 68.956238 1.225222 1
55.830429 70.954987 1.226398 1
55.830471 72.953743 1.227297 1
55.830479 74.952492 1.228061 1
55.830482 76.951241 1.228713 1
55.830482 78.949997 1.229260 1
55.771999 0.998693 1.307595 1
55.772003 2.997444 1.306945 1
55.772007 4.996195 1.306172 1
55.772007 6.994946 1.305266 1
55.772011 8.993698 1.304220 1
55.772015 10.992449 1.303034 1
55.772018 12.991200 1.301710 1
55.772018 14.989952 1.300257 1
55.772022 16.988703 1.298693 1
55.772026 18.987453 1.297040 1
55.772026 20.986204 1.295330 1
55.772030 22.984957 1.293599 1
55.772034 24.983707 1.291891 1
55.772034 26.982458 1.290250 1
55.772038 28.981211 1.288726 1
55.772041 30.979961 1.287366 1
55.772041 32.978714 1.286215 1
55.772045 34.977467 1.285313 1
55.772049 36.976215 1.284691 1
55.772049 38.974968 1.284372 1
55.772053 40.973721 1.284368 1
55.772057 42.972469 1.284679 1
55.772057 44.971222 1.285293 1
55.772057 46.969975 1.286187 1
55.772026 48.968723 1.287310 1
55.771729 50.967476 1.288476 1
55.770061 52.966228 1.288943 1
55.764404 54.964977 1.287010 1
55.753284 56.963730 1.281703 1
55.742538 58.962482 1.276654 1
55.742290 60.961231 1.278207 1
55.752808 62.959984 1.286494 1
55.764084 64.958733 1.295172 1
55.769955 66.957489 1.300330 1
55.771725 68.956238 1.302772 1
55.772049 70.954987 1.304167 1
55.772091 72.953743 1.305239 1
55.772095 74.952492 1.306150 1
55.772099 76.951241 1.306927 1
55.772102 78.949997 1.307580 1
55.706184 0.998693 1.379847 1
55.706184 2.997444 1.379100 1
55.706188 4.996195 1.378211 1
55.706192 6.994946 1.377170 1
55.706196 8.993698 1.375969 1
55.706196 10.992449 1.374605 1
55.706200 12.991200 1.373084 1
55.706203 14.989952 1.371415 1
55.706203 16.988705 1.369617 1
55.706207 18.987455 1.367718 1
55.706211 20.986206 1.365753 1
55.706211 22.984959 1.363764 1
55.706215 24.983709 1.361800 1
55.706219 26.982460 1.359915 1
55.706219 28.981213 1.358164 1
55.706223 30.979963 1.356601 1
55.706226 32.978714 1.355279 1
55.706226 34.977467 1.354242 1
55.706230 36.976215 1.353527 1
55.706234 38.974968 1.353161 1
55.706234 40.973721 1.353156 1
55.706238 42.972469 1.353513 1
55.706242 44.971222 1.354219 1
55.706242 46.969975 1.355247 1
55.706215 48.968723 1.356539 1
55.705959 50.967476 1.357892 1
55.704529 52.966228 1.358503 1
55.699673 54.964977 1.356537 1
55.690132 56.963730 1.350936 1
55.680912 58.962482 1.345616 1
55.680698 60.961231 1.347412 1
55.689724 62.959984 1.356464 1
55.699402 64.958733 1.365930 1
55.704441 66.957489 1.371594 1
55.705959 68.956238 1.374321 1
55.706238 70.954987 1.375909 1
55.706272 72.953743 1.377139 1
55.706280 74.952492 1.378187 1
55.706280 76.951241 1.379079 1
55.706284 78.949997 1.379829 1
55.633564 0.998693 1.445332 1
55.633568 2.997444 1.444497 1
55.633572 4.996195 1.443504 1
55.633572 6.994946 1.442340 1
55.633575 8.993698 1.440998 1
55.633579 10.992449 1.439474 1
55.633579 12.991200 1.437773 1
55.633583 14.989952 1.435908 1
55.633587 16.988705 1.433899 1
55.633587 18.987455 1.431777 1
55.633591 20.986206 1.429581 1
55.633595 22.984959 1.427358 1
55.633595 24.983709 1.425163 1
55.633598 26.982460 1.423056 1
55.633602 28.981213 1.421099 1
55.633602 30.979963 1.419353 1
55.633606 32.978714 1.417874 1
55.633610 34.977467 1.416716 1
55.633610 36.976215 1.415917 1
55.633614 38.974968 1.415508 1
55.633617 40.973721 1.415503 1
55.633617 42.972469 1.415902 1
55.633621 44.971222 1.416690 1
55.633621 46.969975 1.417839 1
55.633602 48.968723 1.419286 1
55.633396 50.967476 1.420820 1
55.632233 52.966228 1.421624 1
55.628296 54.964977 1.419837 1
55.620552 56.963730 1.414386 1
55.613071 58.962482 1.409220 1
55.612900 60.961231 1.411245 1
55.620224 62.959984 1.420598 1
55.628078 64.958733 1.430359 1
55.632168 66.957489 1.436263 1
55.633400 68.956238 1.439182 1
55.633629 70.954987 1.440933 1
55.633656 72.953743 1.442306 1
55.633659 74.952492 1.443476 1
55.633663 76.951241 1.444474 1
55.633667 78.949997 1.445312 1
55.554844 0.998693 1.503420 1
55.554848 2.997444 1.502507 1
55.554852 4.996196 1.501421 1
55.554852 6.994947 1.500149 1
55.554855 8.993698 1.498681 1
55.554859 10.992449 1.497015 1
55.554859 12.991200 1.495156 1
55.554863 14.989952 1.493116 1
55.554867 16.988705 1.490920 1
55.554867 18.987455 1.488600 1
55.554871 20.986206 1.486198 1
55.554874 22.984959 1.483768 1
55.554874 24.983709 1.481369 1
55.554878 26.982460 1.479065 1
55.554882 28.981213 1.476925 1
55.554882 30.979963 1.475016 1
55.554886 32.978714 1.473400 1
55.554890 34.977467 1.472133 1
55.554893 36.976215 1.471260 1
55.554893 38.974968 1.470812 1
55.554897 40.973721 1.470806 1
55.554901 42.972469 1.471243 1
55.554901 44.971222 1.472105 1
55.554901 46.969975 1.473361 1
55.554890 48.968723 1.474947 1
55.554733 50.967476 1.476655 1
55.553860 52.966228 1.477709 1
55.550888 54.964977 1.476346 1
55.545052 56.963730 1.471547 1
55.539410 58.962482 1.467022 1
